0,0,0,0,76393,0,0,0,0,0,12794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14952,0,0,0,0,45217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27472,0,0,0,0,0,0,0,0,0,0,16709,0,0,0,0,0,0,0,0,0,0,0,0,1.1926e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26305,0,0,17276,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3873.8,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17214,0,0,0,0,0,0,0,0,8861.7,0,0,0,0,0,0,26482,0,9265.6,0,0,21370,0,0,0,0,0,0,0,10615,0,0,0,38470,0,0,0,0,0,29940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115.2,0,0,0,1.5654e+05,0,0,0,0,0,26217,0,0,24608,0,47959,22665,0,0,0,0,0,96669,0,64957,0,0,0,1352,0,0,0,5397.9,0,0,0,79712,0,0,0,3779.3,0,0,0,0,0,18863,30637,1.9926e+05,10083,0,0,92652,0,0,0,0,0,0,0,0,0,0,0,0,1.0935e+05,0,1.1504e+05,0,0,0,0,0,0,56292,0,0,0,0,0,0,1.6822e+05,0,58858,0,34239,1.3575e+05,0,15594,11568,0,0,0,11264,67429,0,0,0,2.4437e+05,0,26847,0,0,10787,1.9019e+05,0,0,63129,0,0,0,3451.9,0,0,5824.2,0,0,0,0,46557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53900,1526.8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9403.5,3388.7,0,0,0,0,0,0,0,36941,0,0,0,0,0,0,0,0,0,0,0,0,0,30461,0,0,0,0,0,0,0,0,0,0,11708,76144,0,0,0,35406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13084,51876,0,0,0,0,0,0,0,0,0,0,0,93384,0,0,0,0,0,0,0,0,24124,0,0,0,0,0,0,0,0,0,0,0,17791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5332e+05,0,3.4733e+05,0,0,32118,1.4628e+05,17336,0,1.7609e+05,7.286e+05,0,0,6.8388e+05,2.4644e+05,1.3328e+06,6.299e+05,0,0,0,0,0,2.6866e+06,0,1.8052e+06,1.8812e+05,3.4302e+05,2.1995e+05,37574,1.0654e+05,71631,27629,1.5001e+05,6.5052e+05,0,1.2684e+05,2.2153e+06,0,0,36809,0,0,0,21815,85633,1.4448e+05,5.2421e+05,8.5145e+05,5.5377e+06,2.8023e+05,45704,0,2.5749e+06,1.3969e+05,65029,0,0,72914,53814,48051,1550,20359,2.2049e+05,82488,0,3.0389e+06,0,3.197e+06,29504,0,0,0,1.2828e+05,12793,1.5644e+06,0,3.7699e+05,29780,0,0,29693,4.675e+06,99975,1.6357e+06,6.8269e+05,9.5154e+05,3.7727e+06,1.8405e+05,4.3337e+05,3.2149e+05,0,0,1.2266e+05,3.1304e+05,1.8739e+06,0,52936,73491,6.7915e+06,0,7.4612e+05,42498,0,2.9977e+05,5.2856e+06,45550,0,1.7544e+06,0,27660,0,95933,79646,0,1.6186e+05,1.2993e+05,0,0,0,1.2939e+06,5.0814e+05,1.9343e+05,0,82523,64352,4.1508e+05,88036,0,1.5017e+05,0,1.0005e+05,0,0,0,0,0,19255,1.498e+06,42432,0,9.8383e+05,26968,65945,0,1.0011e+05
0,0,13861,0,0,0,0,0,0,0,0,0,0,27291,0,53189,25137,0,0,0,0,0,1.0721e+05,0,72041,7507.3,13689,0,0,0,0,0,0,25960,0,0,88405,0,0,0,0,0,0,0,0,0,20920,0,2.2099e+05,11183,0,10404,1.0276e+05,0,0,0,0,0,0,0,0,0,0,0,0,1.2127e+05,0,0,0,0,0,0,0,0,62431,0,15044,0,0,0,0,1.8656e+05,0,0,27244,0,1.5056e+05,0,17294,0,0,0,0,0,74783,0,0,0,2.7102e+05,2297.5,0,0,0,0,2.1093e+05,1817.8,0,0,0,0,0,0,3178.4,0,0,0,0,0,0,0,20278,0,0,0,0,16565,0,0,0,0,0,6283.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,79837,0,0,0,0,0,0,0,0,0,0,24460,0,0,0,0,0,0,49304,0,0,0,0,0,0,0,0,0,2753.1,0,0,0,40655,0,0,0,0,0,0,0,0,0,0,0,1.0163e+05,0,0,0,47255,0,0,0,0,0,0,0,0,0,0,0,0,55770,0,58671,0,0,0,0,0,0,28711,0,0,0,0,0,0,85796,0,0,0,0,0,0,0,0,0,0,0,0,34391,0,0,0,1.2464e+05,0,0,0,0,5501.4,97001,0,0,32198,0,0,0,0,0,0,0,0,0,0,0,23745,0,0,0,0,0,7617.6,0,0,0,0,0,0,0,0,0,0,0,27491,0,0,18055,0,0,0,0
7076,0,0,0,1.2152e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75044,0,50426,0,0,6143.8,0,0,0,0,0,0,0,0,0,0,0,0,2933.8,0,0,0,0,0,0,23784,1.5468e+05,0,0,0,71925,0,1816.4,5758.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583.3,0,43699,0,10530,0,0,0,0,1.3059e+05,0,45691,0,26579,1.0538e+05,0,0,8980.3,0,0,0,8744,0,0,0,0,0,0,0,0,0,0,1.4764e+05,1272.4,5586.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,0,2305.1,0,0,0,0,0,0,0,4398.4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12133,0,0,0,0,0,9442.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27931,0,3.4984e+05,0,0,0,0,0,0,0,5252,54995,19818,1.0718e+05,50655,0,0,0,0,0,2.1604e+05,0,1.4517e+05,0,27584,0,0,8567.8,0,0,0,0,0,10200,1.7815e+05,0,0,0,0,0,0,0,0,0,42156,68471,4.4532e+05,0,0,20966,2.0707e+05,0,5229.4,16577,0,0,0,0,0,0,17731,6633.4,1864.3,2.4438e+05,0,2.5709e+05,0,0,0,0,0,1028.8,1.2581e+05,0,30316,0,0,1997,0,3.7595e+05,8039.7,1.3154e+05,54900,76520,3.0339e+05,0,0,25854,0,0,0,25173,1.507e+05,0,0,0,5.4615e+05,0,60000,0,0,24107,4.2505e+05,0,16084,1.4109e+05,0,0,0,0,0,0,13016,0,0,0,0,1.0405e+05,40863,0,0,0,0,33380,0,0,12076,0,0,0,0,0,0,0,0,1.2046e+05,0,0,79116,0,0,0,0
58946,0,80821,0,1.0123e+06,0,34038,0,0,40975,0,0,15197,1.5913e+05,57346,3.1014e+05,1.4657e+05,0,0,0,10356,0,6.2514e+05,0,4.2006e+05,43774,79818,51181,0,24792,16668,0,0,1.5137e+05,16778,29514,5.1548e+05,0,0,0,0,25893,0,0,19926,33619,1.2198e+05,1.9813e+05,1.2886e+06,65206,10635,60667,5.9917e+05,32505,15132,47968,0,16967,0,0,0,0,51306,19194,0,7.0713e+05,0,7.4391e+05,0,0,0,0,29851,0,0,0,87722,0,0,5778.6,0,1.0878e+06,0,3.8062e+05,1.5886e+05,2.2142e+05,8.7788e+05,42826,1.0084e+05,74809,0,0,0,72841,4.3605e+05,0,0,0,1.5803e+06,0,1.7362e+05,0,0,69755,1.2299e+06,0,46541,4.0825e+05,0,6436.4,0,22323,18533,14190,37664,30234,0,0,0,3.0108e+05,1.1824e+05,45009,11792,0,14974,96586,20485,0,0,0,0,0,0,0,0,0,0,3.4856e+05,9873.5,0,2.2893e+05,0,15345,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6853.2,0,0,0,0,0,29229,0,19641,0,0,0,0,0,0,0,0,0,0,0,24102,0,0,0,0,0,0,0,0,0,5703.3,9263.6,60249,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.9,0,0,33063,0,34782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17797,0,0,41046,0,0,3497.8,0,0,0,0,0,0,0,0,73890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20395,0,27963,16691,3.5025e+05,0,11777,0,0,0,58660,0,0,55059,19841,1.0731e+05,50713,0,0,0,0,0,0,0,1.4534e+05,0,27616,0,0,8577.7,5767,0,12078,52374,5805.2,0,1.7835e+05,0,2705.5,2963.5,0,0,0,0,6894.3,11632,0,68550,4.4584e+05,22561,0,0,2.0731e+05,0,0,0,0,0,0,0,0,0,17752,0,0,2.4466e+05,0,2.5739e+05,2375.4,0,0,0,0,0,1.2595e+05,0,30351,0,0,0,2390.6,3.7639e+05,0,1.3169e+05,0,76608,3.0374e+05,0,34891,25884,0,0,0,0,1.5087e+05,0,0,0,5.4678e+05,0,0,0,0,24135,4.2554e+05,3667.3,16103,1.4125e+05,0,0,0,0,6412.3,4909.7,0,0,0,0,0,0,40910,0,0,0,0,33418,0,0,0,0,0,12677,0,6193.6,0,0,0,1.206e+05,3416.2,0,79208,0,0,0,0
0,0,0,32408,6.8007e+05,5021,0,0,0,0,1.139e+05,0,10210,0,0,2.0836e+05,98471,0,0,0,0,0,4.1998e+05,0,2.8221e+05,0,53623,34384,0,0,11198,4319.1,23451,1.0169e+05,0,0,3.4631e+05,2390.3,0,0,0,0,0,3410.3,13387,22586,0,1.331e+05,8.6569e+05,43807,0,40758,0,21837,0,0,0,11398,0,0,0,0,34469,0,3624.2,4.7507e+05,0,4.9977e+05,0,0,0,0,20054,0,2.4456e+05,0,58933,0,2329.7,3882.2,0,7.3083e+05,0,2.5571e+05,1.0672e+05,1.4875e+05,5.8978e+05,28772,67748,50258,0,0,0,0,2.9295e+05,0,0,11489,1.0617e+06,0,1.1664e+05,0,0,46862,8.2628e+05,0,31267,2.7427e+05,924.65,0,0,0,0,0,25304,0,0,0,0,2.0227e+05,79435,30238,0,0,0,64889,13762,0,0,11509,15640,24616,0,12026,0,0,0,2.3417e+05,0,0,1.538e+05,0,0,0,15649
3.062e+05,0,4.1983e+05,2.5058e+05,5.2584e+06,38823,1.7681e+05,0,33579,2.1285e+05,8.8068e+05,0,78942,8.2663e+05,0,1.6111e+06,7.6139e+05,0,0,0,0,0,3.2473e+06,38395,2.1821e+06,2.2739e+05,4.1462e+05,2.6586e+05,45418,1.2878e+05,86583,0,1.8133e+05,7.8631e+05,87156,1.5331e+05,2.6777e+06,18482,40619,44493,1.2695e+05,1.345e+05,0,26369,0,1.7464e+05,6.3364e+05,1.0292e+06,6.6936e+06,3.3872e+05,55244,3.1514e+05,3.1124e+06,1.6885e+05,78603,2.4917e+05,26697,88134,65047,58081,0,24608,2.6652e+05,99706,0,3.6733e+06,0,3.8643e+06,35662,0,18682,0,1.5506e+05,15464,1.891e+06,0,4.5568e+05,35996,18014,0,0,5.6509e+06,1.2084e+05,1.9772e+06,8.252e+05,1.1502e+06,4.5602e+06,2.2246e+05,5.2383e+05,3.886e+05,41755,0,0,3.7838e+05,2.2651e+06,0,63986,88831,8.2091e+06,69591,9.0186e+05,51368,0,3.6235e+05,6.3889e+06,0,2.4176e+05,2.1207e+06,0,0,24347,1.1596e+05,96271,0,1.9565e+05,0,0,0,0,1.564e+06,6.142e+05,2.338e+05,61256,99749,77785,5.0173e+05,1.0641e+05,0,1.8151e+05,88991,1.2093e+05,1.9033e+05,0,92987,0,0,0,1.8106e+06,51289,0,1.1892e+06,32597,0,80895,1.21e+05
2.6129e+05,0,3.5825e+05,2.1383e+05,4.4872e+06,0,1.5088e+05,0,0,1.8163e+05,7.5152e+05,22902,67364,7.0539e+05,2.542e+05,0,6.4972e+05,0,0,32858,0,0,2.7711e+06,32764,1.862e+06,1.9404e+05,0,2.2687e+05,0,1.0989e+05,73884,0,1.5473e+05,6.7099e+05,74373,1.3083e+05,2.285e+06,0,0,37967,1.0833e+05,1.1477e+05,0,22502,88327,1.4902e+05,5.407e+05,8.7824e+05,5.7119e+06,2.8904e+05,47141,2.6892e+05,2.6559e+06,1.4409e+05,67074,2.1263e+05,0,75208,55507,49562,0,0,2.2743e+05,85083,23913,3.1345e+06,48520,3.2976e+06,30432,0,15942,0,1.3232e+05,13196,1.6136e+06,0,3.8885e+05,0,0,25615,30627,4.8221e+06,1.0312e+05,1.6872e+06,7.0417e+05,9.8147e+05,3.8914e+06,1.8984e+05,4.4701e+05,3.3161e+05,0,0,1.2652e+05,3.2288e+05,1.9329e+06,0,54601,75802,7.0051e+06,59384,7.6959e+05,43834,0,3.092e+05,5.4518e+06,0,2.063e+05,1.8096e+06,0,28531,0,98951,82152,62901,1.6695e+05,1.3402e+05,0,0,0,1.3346e+06,5.2412e+05,0,52272,85119,66377,4.2814e+05,0,27693,1.5489e+05,75939,1.032e+05,1.6242e+05,0,79349,0,0,0,1.5451e+06,43767,0,1.0148e+06,27816,68019,69030,1.0326e+05
0,0,45601,27218,5.7115e+05,0,0,0,0,0,95658,2915.2,0,89787,0,1.7499e+05,0,0,4976.2,0,0,0,3.5272e+05,0,2.3701e+05,24698,45035,28877,0,13988,0,3627.3,19695,85407,0,16653,2.9084e+05,0,0,0,0,0,0,0,11243,0,68824,1.1179e+05,7.2704e+05,36791,6000.4,34230,0,0,0,27064,2899.8,0,0,0,0,0,0,10830,0,3.9898e+05,0,4.1973e+05,0,0,0,0,16842,0,2.0539e+05,0,49495,0,0,0,0,6.1378e+05,0,2.1476e+05,89631,1.2493e+05,4.9532e+05,24163,0,42209,0,0,16105,41098,2.4603e+05,0,6950,0,8.9165e+05,7558.8,97958,5579.5,0,39357,6.9394e+05,5980.3,0,2.3034e+05,0,0,0,0,0,0,0,17059,0,0,0,0,66713,25395,0,0,0,54496,11558,0,19715,0,0,0,0,10100,0,0,0,1.9667e+05,5570.9,0,1.2917e+05,0,0,0,0
0,0,0,0,32144,0,0,0,0,0,0,0,0,0,0,0,4654.2,0,0,0,0,0,19850,0,0,0,0,0,277.63,0,0,0,0,0,0,0,16368,0,0,0,0,0,0,0,0,1067.5,0,0,40916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22454,0,0,0,0,0,0,0,0,11559,0,0,0,0,0,0,0,0,12086,0,0,27876,0,0,0,0,0,0,0,13846,0,0,0,50180,0,0,0,0,0,39054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36702,0,0,0,0,0,0,0,0,5769.7,0,11245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7183.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25638,0,26972,0,0,0,0,0,0,0,0,0,0,0,0,0,39441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57297,0,0,0,0,0,44592,0,0,14802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6146.4,0,0,0,0,0,0,0,0,0,0,0,22664,0,0,0,2893.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8299.5,0,0,0,0
0,0,0,0,1.8987e+05,0,0,0,1212.5,0,0,0,0,29848,0,58173,27492,0,0,0,0,0,1.1726e+05,0,78791,0,0,0,0,4650.1,0,0,0,28393,3147.1,0,0,0,0,0,4584.1,0,1928,0,3737.5,0,0,37162,2.4169e+05,12231,0,0,1.1238e+05,6096.9,0,0,0,0,0,0,0,0,0,0,0,1.3264e+05,0,1.3953e+05,0,0,0,0,0,0,68281,0,0,0,0,0,0,2.0404e+05,0,71393,29797,0,1.6466e+05,8032.8,18915,0,0,0,0,0,81790,0,0,0,2.9642e+05,0,32565,0,0,0,2.3069e+05,0,0,76574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18117,0,1171.8,0,0,4366.7,0,0,0,0,0,0,65379,0,0,42940,1177,0,0,0
1336.6,0,0,0,22954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,0,16869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8630.8,3602.2,0,19906,971.1,0,0,0,0,0,0,0,0,0,0,35834,0,0,0,0,0,27889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1972e+05,0,0,1.7981e+05,3.7733e+06,0,1.2688e+05,0,0,1.5274e+05,6.3196e+05,0,0,5.9318e+05,0,1.1561e+06,5.4636e+05,0,0,0,38601,0,0,0,1.5658e+06,1.6317e+05,2.9752e+05,1.9078e+05,32591,92411,62130,23964,1.3012e+05,5.6424e+05,62541,1.1001e+05,1.9215e+06,0,0,0,91100,96515,38315,0,74275,1.2532e+05,4.5469e+05,7.3852e+05,4.8032e+06,2.4306e+05,39642,2.2614e+05,2.2334e+06,1.2116e+05,0,0,19158,63243,0,0,0,17659,1.9125e+05,71547,0,2.6359e+06,0,2.773e+06,25591,0,0,0,1.1127e+05,0,1.3569e+06,0,3.2699e+05,0,0,21540,25755,4.055e+06,86715,1.4188e+06,5.9214e+05,8.2533e+05,3.2723e+06,1.5964e+05,3.7589e+05,2.7885e+05,0,14259,1.064e+05,0,1.6254e+06,0,45915,63743,5.8907e+06,49937,6.4716e+05,36861,0,2.6001e+05,4.5845e+06,0,1.7348e+05,1.5217e+06,0,0,17471,0,69082,52894,1.4039e+05,0,0,0,0,1.1223e+06,4.4074e+05,1.6777e+05,43956,71578,55817,3.6003e+05,76360,0,1.3025e+05,63858,86779,1.3658e+05,11972,66726,0,0,0,1.2993e+06,0,0,8.5334e+05,23391,57199,58049,86829
0,0,0,0,34854,0,0,0,0,0,0,0,0,0,0,10678,0,0,0,0,0,0,21524,0,0,0,0,0,0,0,0,0,0,0,0,0,17748,0,0,0,0,891.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37455,0,0,0,0,30226,0,0,0,0,0,0,0,0,0,0,0,54412,0,0,0,0,2401.7,0,0,0,14056,0,0,0,0,0,0,0,0,0,0,0,10366,0,0,0,0,0,0,0,0,0,0,0,1261.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.2814e+05,1.3617e+05,2.8574e+06,0,96081,0,0,1.1566e+05,4.7856e+05,0,0,4.4919e+05,1.6187e+05,8.7545e+05,4.1374e+05,0,0,0,0,0,1.7646e+06,20864,0,1.2356e+05,2.253e+05,1.4447e+05,24680,69980,0,0,98534,4.2728e+05,47360,83311,1.4551e+06,0,22073,24177,68987,73088,29014,0,56246,94898,3.4432e+05,5.5926e+05,3.6373e+06,1.8406e+05,0,1.7125e+05,1.6913e+06,91753,0,1.354e+05,0,47892,0,31561,0,0,1.4482e+05,54180,0,1.996e+06,30897,2.0999e+06,19379,0,0,0,84260,0,1.0276e+06,0,2.4762e+05,0,9788.6,16311,19503,3.0707e+06,0,1.0744e+06,4.4841e+05,6.25e+05,2.478e+06,1.2089e+05,2.8465e+05,2.1117e+05,22690,0,80570,2.0561e+05,1.2309e+06,0,34770,48271,4.4608e+06,37816,4.9007e+05,27914,0,1.969e+05,3.4717e+06,0,1.3137e+05,1.1524e+06,3885,0,0,63012,52314,40055,1.0632e+05,85343,0,0,0,8.4986e+05,3.3376e+05,1.2705e+05,33287,54204,0,2.7264e+05,57825,0,98633,0,65715,1.0343e+05,0,50529,0,0,0,9.839e+05,27870,0,6.4621e+05,0,43315,0,65753
0,0,0,21470,4.5055e+05,0,0,0,0,18237,75459,0,0,70827,25523,1.3804e+05,65237,0,0,0,0,0,2.7824e+05,0,1.8696e+05,0,35525,0,0,0,7418.5,0,0,67373,7467.7,0,2.2943e+05,0,0,0,10878,0,0,0,0,14963,54291,88182,5.7352e+05,29022,0,27002,2.6668e+05,14467,0,21349,0,7551.5,0,4976.5,0,0,0,0,0,3.1473e+05,0,3.311e+05,0,0,0,0,13286,0,1.6202e+05,0,39043,0,0,0,3075.2,4.8418e+05,10354,1.6941e+05,70704,98548,3.9073e+05,0,44883,0,3577.6,0,0,32420,1.9408e+05,0,0,0,7.0337e+05,0,77273,0,0,0,5.4741e+05,0,0,1.817e+05,0,0,0,0,0,0,16764,0,0,0,0,1.34e+05,52626,20033,5248.5,0,0,42989,0,0,0,0,10362,0,0,7967.3,0,0,0,1.5514e+05,4394.5,0,1.0189e+05,0,6829.7,0,10368
23752,0,32566,0,4.079e+05,0,13715,0,0,0,68315,0,0,64122,0,1.2497e+05,59061,0,0,0,4172.7,0,0,0,1.6926e+05,17639,0,0,0,0,0,0,14066,60994,0,0,2.0771e+05,0,0,3451.3,0,0,4141.8,0,8029.1,0,49151,79834,5.1922e+05,0,4285.3,24446,2.4143e+05,0,6097.2,19328,0,6836.6,0,0,0,0,20674,0,0,2.8494e+05,0,2.9976e+05,2766.3,0,0,0,0,0,1.4668e+05,0,0,0,0,0,0,4.3834e+05,9373.9,1.5337e+05,64011,89218,3.5374e+05,0,40634,0,0,0,0,29351,1.7571e+05,0,0,6890.6,6.3678e+05,0,0,3984.7,0,28107,4.9559e+05,0,18753,1.645e+05,0,0,0,8994.9,0,5717.8,15177,0,0,0,0,1.2132e+05,47644,0,0,0,6033.8,0,0,0,0,0,0,0,0,0,0,0,0,1.4045e+05,0,0,92246,0,0,6275,0
0,0,12596,0,1.5776e+05,0,5304.8,0,0,6385.9,26422,0,0,24801,0,0,0,0,0,0,0,0,97427,0,0,0,0,0,0,0,0,0,0,0,0,4599.7,80337,0,1218.7,0,0,0,0,791.13,0,5239.5,19010,30878,0,0,0,0,93379,0,0,0,0,0,0,0,0,0,7996,0,0,1.1021e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6954e+05,0,59320,24758,0,1.3682e+05,0,0,11659,0,0,0,0,67958,0,0,0,2.4629e+05,0,27058,0,0,10871,1.9168e+05,0,7253.4,0,0,0,0,0,0,2211.5,5869.9,0,0,0,0,46922,18427,0,0,0,0,15053,0,0,0,2669.9,0,0,0,0,0,0,0,0,0,0,0,0,2391.5,0,0
